File created:	Thursday, July 17, 2025	2:22 PM
3420.000000	1701.000000	150.000000	104.000000
3423.000000	797.000000	150.000000	104.000000
3420.000000	1748.000000	150.000000	104.000000
3411.000000	785.000000	150.000000	104.000000
3425.000000	1734.000000	150.000000	104.000000
3425.000000	830.000000	150.000000	104.000000
3408.000000	1685.000000	150.000000	104.000000
3409.000000	787.000000	150.000000	104.000000
3419.000000	1728.000000	150.000000	104.000000
3427.000000	821.000000	150.000000	104.000000
3409.000000	1728.000000	150.000000	104.000000
3409.000000	833.000000	150.000000	104.000000
3426.000000	1697.000000	150.000000	104.000000
3421.000000	783.000000	150.000000	104.000000
3413.000000	1732.000000	150.000000	104.000000
3408.000000	821.000000	150.000000	104.000000
3421.000000	1713.000000	150.000000	104.000000
3421.000000	785.000000	150.000000	104.000000
3410.000000	1760.000000	150.000000	104.000000
3408.000000	834.000000	150.000000	104.000000
3423.000000	1682.000000	150.000000	104.000000
3420.000000	769.000000	150.000000	104.000000
3416.000000	1768.000000	150.000000	104.000000
3409.000000	830.000000	150.000000	104.000000
3419.000000	1671.000000	150.000000	104.000000
3414.000000	793.000000	150.000000	104.000000
3408.000000	1749.000000	150.000000	104.000000
3414.000000	849.000000	150.000000	104.000000
3421.000000	1684.000000	150.000000	104.000000
3425.000000	812.000000	150.000000	104.000000
3410.000000	1722.000000	150.000000	104.000000
3418.000000	800.000000	150.000000	104.000000
3423.000000	1728.000000	150.000000	104.000000
3417.000000	823.000000	150.000000	104.000000
3412.000000	1710.000000	150.000000	104.000000
3407.000000	773.000000	150.000000	104.000000
3419.000000	1771.000000	150.000000	104.000000
3419.000000	773.000000	150.000000	104.000000
3406.000000	1749.000000	150.000000	104.000000
3414.000000	828.000000	150.000000	104.000000
3421.000000	1693.000000	150.000000	104.000000
3414.000000	826.000000	150.000000	104.000000
3404.000000	1706.000000	150.000000	104.000000
3404.000000	816.000000	150.000000	104.000000
3414.000000	1710.000000	150.000000	104.000000
3411.000000	804.000000	150.000000	104.000000
3405.000000	1744.000000	150.000000	104.000000
3408.000000	787.000000	150.000000	104.000000
3409.000000	1759.000000	150.000000	104.000000
3409.000000	776.000000	150.000000	104.000000
3404.000000	1744.000000	150.000000	104.000000
3410.000000	824.000000	150.000000	104.000000
3418.000000	1725.000000	150.000000	104.000000
3410.000000	832.000000	150.000000	104.000000
3402.000000	1687.000000	150.000000	104.000000
3402.000000	807.000000	150.000000	104.000000
3409.000000	1712.000000	150.000000	104.000000
3402.000000	805.000000	150.000000	104.000000
3396.000000	1733.000000	150.000000	104.000000
3402.000000	823.000000	150.000000	104.000000
3397.000000	1700.000000	150.000000	104.000000
3397.000000	801.000000	150.000000	104.000000
3400.000000	1744.000000	150.000000	104.000000
3411.000000	831.000000	150.000000	104.000000
3399.000000	1712.000000	150.000000	104.000000
3392.000000	833.000000	150.000000	104.000000
3420.000000	1704.000000	150.000000	104.000000
3420.000000	786.000000	150.000000	104.000000
3403.000000	1736.000000	150.000000	104.000000
3408.000000	799.000000	150.000000	104.000000
3416.000000	1730.000000	150.000000	104.000000
3412.000000	832.000000	150.000000	104.000000
3408.000000	1699.000000	150.000000	104.000000
3408.000000	803.000000	150.000000	104.000000
3418.000000	1747.000000	150.000000	104.000000
3404.000000	816.000000	150.000000	104.000000
3404.000000	1705.000000	150.000000	104.000000
3412.000000	835.000000	150.000000	104.000000
3427.000000	1701.000000	150.000000	104.000000
3427.000000	807.000000	150.000000	104.000000
3435.000000	1707.000000	150.000000	104.000000
3437.000000	825.000000	150.000000	104.000000
3430.000000	1688.000000	150.000000	104.000000
3424.000000	826.000000	150.000000	104.000000
3435.000000	1733.000000	150.000000	104.000000
3435.000000	816.000000	150.000000	104.000000
3426.000000	1722.000000	150.000000	104.000000
3421.000000	832.000000	150.000000	104.000000
3433.000000	1700.000000	150.000000	104.000000
3438.000000	814.000000	150.000000	104.000000
3424.000000	1712.000000	150.000000	104.000000
3424.000000	817.000000	150.000000	104.000000
3433.000000	1706.000000	150.000000	104.000000
3426.000000	826.000000	150.000000	104.000000
3422.000000	1681.000000	150.000000	104.000000
3426.000000	799.000000	150.000000	104.000000
3426.000000	1729.000000	150.000000	104.000000
3426.000000	783.000000	150.000000	104.000000
3419.000000	1763.000000	150.000000	104.000000
3433.000000	822.000000	150.000000	104.000000
3426.000000	1703.000000	150.000000	104.000000
3421.000000	811.000000	150.000000	104.000000
3436.000000	1741.000000	150.000000	104.000000
3436.000000	818.000000	150.000000	104.000000
3419.000000	1701.000000	150.000000	104.000000
3417.000000	805.000000	150.000000	104.000000
3428.000000	1741.000000	150.000000	104.000000
3435.000000	845.000000	150.000000	104.000000
3417.000000	1704.000000	150.000000	104.000000
3417.000000	825.000000	150.000000	104.000000
3433.000000	1713.000000	150.000000	104.000000
3423.000000	824.000000	150.000000	104.000000
3415.000000	1715.000000	150.000000	104.000000
3413.000000	841.000000	150.000000	104.000000
3432.000000	1680.000000	150.000000	104.000000
3432.000000	810.000000	150.000000	104.000000
3417.000000	1737.000000	150.000000	104.000000
3416.000000	827.000000	150.000000	104.000000
3435.000000	1692.000000	150.000000	104.000000
3429.000000	782.000000	150.000000	104.000000
3424.000000	1747.000000	150.000000	104.000000
3424.000000	850.000000	150.000000	104.000000
3430.000000	1705.000000	150.000000	104.000000
3421.000000	790.000000	150.000000	104.000000
3415.000000	1724.000000	150.000000	104.000000
3420.000000	795.000000	150.000000	104.000000
3427.000000	1737.000000	150.000000	104.000000
3418.000000	820.000000	150.000000	104.000000
3407.000000	1689.000000	150.000000	104.000000
3427.000000	821.000000	150.000000	104.000000
3412.000000	1735.000000	150.000000	104.000000
3403.000000	805.000000	150.000000	104.000000
3404.000000	1733.000000	150.000000	104.000000
3417.000000	808.000000	150.000000	104.000000
3394.000000	1701.000000	150.000000	104.000000
3396.000000	828.000000	150.000000	104.000000
3410.000000	1707.000000	150.000000	104.000000
3409.000000	788.000000	150.000000	104.000000
3408.000000	1746.000000	150.000000	104.000000
3398.000000	788.000000	150.000000	104.000000
3414.000000	1747.000000	150.000000	104.000000
3414.000000	790.000000	150.000000	104.000000
3396.000000	1740.000000	150.000000	104.000000
3398.000000	837.000000	150.000000	104.000000
3413.000000	1674.000000	150.000000	104.000000
3401.000000	782.000000	150.000000	104.000000
3400.000000	1742.000000	150.000000	104.000000
3400.000000	806.000000	150.000000	104.000000
3428.000000	1733.000000	150.000000	104.000000
3418.000000	827.000000	150.000000	104.000000
3415.000000	1707.000000	150.000000	104.000000
3413.000000	798.000000	150.000000	104.000000
3422.000000	1737.000000	150.000000	104.000000
3422.000000	796.000000	150.000000	104.000000
3412.000000	1746.000000	150.000000	104.000000
3414.000000	848.000000	150.000000	104.000000
3427.000000	1677.000000	150.000000	104.000000
3419.000000	813.000000	150.000000	104.000000
3409.000000	1711.000000	150.000000	104.000000
3409.000000	796.000000	150.000000	104.000000
3421.000000	1731.000000	150.000000	104.000000
3414.000000	811.000000	150.000000	104.000000
3407.000000	1703.000000	150.000000	104.000000
3408.000000	795.000000	150.000000	104.000000
3412.000000	1752.000000	150.000000	104.000000
3412.000000	839.000000	150.000000	104.000000
3405.000000	1679.000000	150.000000	104.000000
3408.000000	830.000000	150.000000	104.000000
3423.000000	1697.000000	150.000000	104.000000
3436.000000	829.000000	150.000000	104.000000
3432.000000	1710.000000	150.000000	104.000000
3432.000000	787.000000	150.000000	104.000000
3438.000000	1750.000000	150.000000	104.000000
3427.000000	809.000000	150.000000	104.000000
3426.000000	1732.000000	150.000000	104.000000
3436.000000	791.000000	150.000000	104.000000
3427.000000	1744.000000	150.000000	104.000000
3427.000000	793.000000	150.000000	104.000000
3429.000000	1734.000000	150.000000	104.000000
3435.000000	838.000000	150.000000	104.000000
3432.000000	1693.000000	150.000000	104.000000
3403.000000	830.000000	150.000000	104.000000
3456.000000	1698.000000	150.000000	104.000000
3456.000000	790.000000	150.000000	104.000000
3444.000000	1730.000000	150.000000	104.000000
3439.000000	825.000000	150.000000	104.000000
3449.000000	1710.000000	150.000000	104.000000
3457.000000	807.000000	150.000000	104.000000
3445.000000	1725.000000	150.000000	104.000000
3445.000000	838.000000	150.000000	104.000000
3449.000000	1697.000000	150.000000	104.000000
3458.000000	806.000000	150.000000	104.000000
3448.000000	1728.000000	150.000000	104.000000
3441.000000	831.000000	150.000000	104.000000
3457.000000	1688.000000	150.000000	104.000000
3457.000000	828.000000	150.000000	104.000000
3440.000000	1698.000000	150.000000	104.000000
3439.000000	806.000000	150.000000	104.000000
3449.000000	1727.000000	150.000000	104.000000
3451.000000	792.000000	150.000000	104.000000
3438.000000	1731.000000	150.000000	104.000000
3438.000000	822.000000	150.000000	104.000000
3452.000000	1727.000000	150.000000	104.000000
3446.000000	826.000000	150.000000	104.000000
3438.000000	1714.000000	150.000000	104.000000
3444.000000	788.000000	150.000000	104.000000
3452.000000	1732.000000	150.000000	104.000000
3439.000000	798.000000	150.000000	104.000000
3438.000000	1755.000000	150.000000	104.000000
3437.000000	826.000000	150.000000	104.000000
3440.000000	1717.000000	150.000000	104.000000
3445.000000	801.000000	150.000000	104.000000
3449.000000	1724.000000	150.000000	104.000000
3440.000000	829.000000	150.000000	104.000000
3442.000000	1715.000000	150.000000	104.000000
3443.000000	840.000000	150.000000	104.000000
3434.000000	1691.000000	150.000000	104.000000
3428.000000	793.000000	150.000000	104.000000
3424.000000	1736.000000	150.000000	104.000000
3438.000000	818.000000	150.000000	104.000000
3428.000000	1725.000000	150.000000	104.000000
3425.000000	780.000000	150.000000	104.000000
3433.000000	1737.000000	150.000000	104.000000
3440.000000	811.000000	150.000000	104.000000
3429.000000	1723.000000	150.000000	104.000000
3423.000000	824.000000	150.000000	104.000000
3439.000000	1716.000000	150.000000	104.000000
3431.000000	813.000000	150.000000	104.000000
3419.000000	1737.000000	150.000000	104.000000
3424.000000	811.000000	150.000000	104.000000
3434.000000	1681.000000	150.000000	104.000000
3432.000000	834.000000	150.000000	104.000000
3416.000000	1714.000000	150.000000	104.000000
3434.000000	809.000000	150.000000	104.000000
3438.000000	1713.000000	150.000000	104.000000
3430.000000	829.000000	150.000000	104.000000
3429.000000	1703.000000	150.000000	104.000000
3434.000000	800.000000	150.000000	104.000000
3428.000000	1728.000000	150.000000	104.000000
3428.000000	832.000000	150.000000	104.000000
3429.000000	1683.000000	150.000000	104.000000
3438.000000	816.000000	150.000000	104.000000
3430.000000	1716.000000	150.000000	104.000000
3418.000000	817.000000	150.000000	104.000000
3432.000000	1721.000000	150.000000	104.000000
3432.000000	849.000000	150.000000	104.000000
3417.000000	1645.000000	150.000000	104.000000
3414.000000	801.000000	150.000000	104.000000
3439.000000	1730.000000	150.000000	104.000000
3448.000000	783.000000	150.000000	104.000000
3431.000000	1735.000000	150.000000	104.000000
3431.000000	806.000000	150.000000	104.000000
3456.000000	1758.000000	150.000000	104.000000
3449.000000	817.000000	150.000000	104.000000
3440.000000	1670.000000	150.000000	104.000000
3437.000000	799.000000	150.000000	104.000000
3450.000000	1752.000000	150.000000	104.000000
3450.000000	792.000000	150.000000	104.000000
3436.000000	1739.000000	150.000000	104.000000
3441.000000	774.000000	150.000000	104.000000
3451.000000	1758.000000	150.000000	104.000000
3454.000000	814.000000	150.000000	104.000000
3438.000000	1711.000000	150.000000	104.000000
3438.000000	835.000000	150.000000	104.000000
3456.000000	1682.000000	150.000000	104.000000
3450.000000	816.000000	150.000000	104.000000
3439.000000	1734.000000	150.000000	104.000000
3436.000000	775.000000	150.000000	104.000000
3447.000000	1765.000000	150.000000	104.000000
3447.000000	775.000000	150.000000	104.000000
3441.000000	1748.000000	150.000000	104.000000
3454.000000	779.000000	150.000000	104.000000
3458.000000	1739.000000	150.000000	104.000000
3450.000000	833.000000	150.000000	104.000000
3453.000000	1716.000000	150.000000	104.000000
3453.000000	821.000000	150.000000	104.000000
3447.000000	1727.000000	150.000000	104.000000
3444.000000	833.000000	150.000000	104.000000
3448.000000	1699.000000	150.000000	104.000000
3462.000000	822.000000	150.000000	104.000000
3446.000000	1710.000000	150.000000	104.000000
3446.000000	798.000000	150.000000	104.000000
3464.000000	1751.000000	150.000000	104.000000
3456.000000	801.000000	150.000000	104.000000
3454.000000	1763.000000	150.000000	104.000000
3449.000000	819.000000	150.000000	104.000000
3459.000000	1696.000000	150.000000	104.000000
3459.000000	818.000000	150.000000	104.000000
3450.000000	1699.000000	150.000000	104.000000
3456.000000	767.000000	150.000000	104.000000
3474.000000	1767.000000	150.000000	104.000000
3468.000000	783.000000	150.000000	104.000000
3467.000000	1739.000000	150.000000	104.000000
3467.000000	825.000000	150.000000	104.000000
3468.000000	1716.000000	150.000000	104.000000
3466.000000	817.000000	150.000000	104.000000
3466.000000	1698.000000	150.000000	104.000000
3477.000000	834.000000	150.000000	104.000000
3475.000000	1682.000000	150.000000	104.000000
3467.000000	832.000000	150.000000	104.000000
3471.000000	1684.000000	150.000000	104.000000
3483.000000	801.000000	150.000000	104.000000
3473.000000	1732.000000	150.000000	104.000000
3468.000000	782.000000	150.000000	104.000000
3469.000000	1730.000000	150.000000	104.000000
3482.000000	785.000000	150.000000	104.000000
3471.000000	1734.000000	150.000000	104.000000
3471.000000	815.000000	150.000000	104.000000
3476.000000	1750.000000	150.000000	104.000000
3484.000000	773.000000	150.000000	104.000000
3481.000000	1776.000000	150.000000	104.000000
3473.000000	807.000000	150.000000	104.000000
3486.000000	1724.000000	150.000000	104.000000
3482.000000	818.000000	150.000000	104.000000
3474.000000	1738.000000	150.000000	104.000000
3473.000000	811.000000	150.000000	104.000000
3479.000000	1732.000000	150.000000	104.000000
3488.000000	800.000000	150.000000	104.000000
3474.000000	1732.000000	150.000000	104.000000
3474.000000	833.000000	150.000000	104.000000
3485.000000	1714.000000	150.000000	104.000000
3485.000000	818.000000	150.000000	104.000000
3479.000000	1684.000000	150.000000	104.000000
3470.000000	781.000000	150.000000	104.000000
3490.000000	1748.000000	150.000000	104.000000
3490.000000	806.000000	150.000000	104.000000
3464.000000	1746.000000	150.000000	104.000000
3457.000000	808.000000	150.000000	104.000000
3468.000000	1696.000000	150.000000	104.000000
3471.000000	818.000000	150.000000	104.000000
3457.000000	1708.000000	150.000000	104.000000
3457.000000	790.000000	150.000000	104.000000
3472.000000	1728.000000	150.000000	104.000000
3463.000000	784.000000	150.000000	104.000000
3457.000000	1732.000000	150.000000	104.000000
3458.000000	816.000000	150.000000	104.000000
3459.000000	1705.000000	150.000000	104.000000
3459.000000	791.000000	150.000000	104.000000
3457.000000	1743.000000	150.000000	104.000000
3467.000000	822.000000	150.000000	104.000000
3469.000000	1702.000000	150.000000	104.000000
3460.000000	818.000000	150.000000	104.000000
3478.000000	1710.000000	150.000000	104.000000
3478.000000	778.000000	150.000000	104.000000
3470.000000	1738.000000	150.000000	104.000000
3465.000000	823.000000	150.000000	104.000000
3466.000000	1705.000000	150.000000	104.000000
3478.000000	814.000000	150.000000	104.000000
3464.000000	1714.000000	150.000000	104.000000
3464.000000	780.000000	150.000000	104.000000
3480.000000	1747.000000	150.000000	104.000000
3473.000000	815.000000	150.000000	104.000000
3466.000000	1715.000000	150.000000	104.000000
3458.000000	820.000000	150.000000	104.000000
3473.000000	1700.000000	150.000000	104.000000
3473.000000	795.000000	150.000000	104.000000
3463.000000	1733.000000	150.000000	104.000000
3470.000000	783.000000	150.000000	104.000000
3467.000000	1749.000000	150.000000	104.000000
3463.000000	843.000000	150.000000	104.000000
3466.000000	1691.000000	150.000000	104.000000
3466.000000	831.000000	150.000000	104.000000
3455.000000	1700.000000	150.000000	104.000000
3449.000000	815.000000	150.000000	104.000000
3447.000000	1733.000000	150.000000	104.000000
3459.000000	784.000000	150.000000	104.000000
3437.000000	1738.000000	150.000000	104.000000
3437.000000	787.000000	150.000000	104.000000
3451.000000	1730.000000	150.000000	104.000000
3444.000000	780.000000	150.000000	104.000000
3441.000000	1745.000000	150.000000	104.000000
3434.000000	815.000000	150.000000	104.000000
3442.000000	1714.000000	150.000000	104.000000
3449.000000	809.000000	150.000000	104.000000
3435.000000	1725.000000	150.000000	104.000000
3444.000000	827.000000	150.000000	104.000000
3448.000000	1697.000000	150.000000	104.000000
3441.000000	777.000000	150.000000	104.000000
3433.000000	1756.000000	150.000000	104.000000
3431.000000	800.000000	150.000000	104.000000
3438.000000	1719.000000	150.000000	104.000000
3432.000000	832.000000	150.000000	104.000000
3417.000000	1707.000000	150.000000	104.000000
3432.000000	815.000000	150.000000	104.000000
3433.000000	1711.000000	150.000000	104.000000
3422.000000	803.000000	150.000000	104.000000
3430.000000	1737.000000	150.000000	104.000000
3430.000000	791.000000	150.000000	104.000000
3422.000000	1725.000000	150.000000	104.000000
3418.000000	814.000000	150.000000	104.000000
3423.000000	1717.000000	150.000000	104.000000
3433.000000	814.000000	150.000000	104.000000
3414.000000	1726.000000	150.000000	104.000000
3414.000000	794.000000	150.000000	104.000000
3426.000000	1736.000000	150.000000	104.000000
3430.000000	815.000000	150.000000	104.000000
3426.000000	1694.000000	150.000000	104.000000
3421.000000	797.000000	150.000000	104.000000
3436.000000	1737.000000	150.000000	104.000000
3436.000000	774.000000	150.000000	104.000000
3423.000000	1747.000000	150.000000	104.000000
3421.000000	770.000000	150.000000	104.000000
3432.000000	1770.000000	150.000000	104.000000
3426.000000	839.000000	150.000000	104.000000
3420.000000	1713.000000	150.000000	104.000000
3420.000000	824.000000	150.000000	104.000000
3430.000000	1710.000000	150.000000	104.000000
3423.000000	825.000000	150.000000	104.000000
3414.000000	1700.000000	150.000000	104.000000
3425.000000	791.000000	150.000000	104.000000
3420.000000	1738.000000	150.000000	104.000000
3420.000000	799.000000	150.000000	104.000000
3447.000000	1727.000000	150.000000	104.000000
3454.000000	823.000000	150.000000	104.000000
3456.000000	1726.000000	150.000000	104.000000
3451.000000	811.000000	150.000000	104.000000
3452.000000	1713.000000	150.000000	104.000000
3452.000000	796.000000	150.000000	104.000000
3453.000000	1735.000000	150.000000	104.000000
3446.000000	826.000000	150.000000	104.000000
3447.000000	1732.000000	150.000000	104.000000
3456.000000	806.000000	150.000000	104.000000
3448.000000	1710.000000	150.000000	104.000000
3448.000000	793.000000	150.000000	104.000000
3460.000000	1725.000000	150.000000	104.000000
3458.000000	831.000000	150.000000	104.000000
3455.000000	1748.000000	150.000000	104.000000
3449.000000	851.000000	150.000000	104.000000
3467.000000	1665.000000	150.000000	104.000000
3467.000000	831.000000	150.000000	104.000000
3459.000000	1720.000000	150.000000	104.000000
3453.000000	800.000000	150.000000	104.000000
3469.000000	1703.000000	150.000000	104.000000
3471.000000	839.000000	150.000000	104.000000
3465.000000	1689.000000	150.000000	104.000000
3465.000000	823.000000	150.000000	104.000000
3481.000000	1717.000000	150.000000	104.000000
3473.000000	823.000000	150.000000	104.000000
3466.000000	1689.000000	150.000000	104.000000
3469.000000	791.000000	150.000000	104.000000
3477.000000	1755.000000	150.000000	104.000000
3477.000000	812.000000	150.000000	104.000000
3474.000000	1712.000000	150.000000	104.000000
3480.000000	822.000000	150.000000	104.000000
3485.000000	1733.000000	150.000000	104.000000
3480.000000	824.000000	150.000000	104.000000
3475.000000	1702.000000	150.000000	104.000000
3475.000000	819.000000	150.000000	104.000000
3487.000000	1744.000000	150.000000	104.000000
3485.000000	830.000000	150.000000	104.000000
3475.000000	1689.000000	150.000000	104.000000
3471.000000	833.000000	150.000000	104.000000
3476.000000	1689.000000	150.000000	104.000000
3476.000000	801.000000	150.000000	104.000000
3471.000000	1748.000000	150.000000	104.000000
3480.000000	800.000000	150.000000	104.000000
3490.000000	1709.000000	150.000000	104.000000
3478.000000	799.000000	150.000000	104.000000
3488.000000	1732.000000	150.000000	104.000000
3488.000000	818.000000	150.000000	104.000000
3487.000000	1722.000000	150.000000	104.000000
3481.000000	827.000000	150.000000	104.000000
3452.000000	1683.000000	150.000000	104.000000
3461.000000	803.000000	150.000000	104.000000
3466.000000	1739.000000	150.000000	104.000000
3463.000000	829.000000	150.000000	104.000000
3461.000000	1686.000000	150.000000	104.000000
3467.000000	802.000000	150.000000	104.000000
3462.000000	1721.000000	150.000000	104.000000
3454.000000	803.000000	150.000000	104.000000
3454.000000	1763.000000	150.000000	104.000000
3466.000000	784.000000	150.000000	104.000000
3457.000000	1731.000000	150.000000	104.000000
3458.000000	804.000000	150.000000	104.000000
3463.000000	1739.000000	150.000000	104.000000
3468.000000	830.000000	150.000000	104.000000
3461.000000	1713.000000	150.000000	104.000000
3451.000000	831.000000	150.000000	104.000000
3484.000000	1713.000000	150.000000	104.000000
3480.000000	797.000000	150.000000	104.000000
3468.000000	1743.000000	150.000000	104.000000
3463.000000	788.000000	150.000000	104.000000
3472.000000	1739.000000	150.000000	104.000000
3469.000000	806.000000	150.000000	104.000000
3461.000000	1728.000000	150.000000	104.000000
3467.000000	818.000000	150.000000	104.000000
3465.000000	1716.000000	150.000000	104.000000
3457.000000	793.000000	150.000000	104.000000
3454.000000	1757.000000	150.000000	104.000000
3463.000000	778.000000	150.000000	104.000000
3457.000000	1758.000000	150.000000	104.000000
3454.000000	820.000000	150.000000	104.000000
3458.000000	1713.000000	150.000000	104.000000
3466.000000	793.000000	150.000000	104.000000
3463.000000	1732.000000	150.000000	104.000000
3458.000000	823.000000	150.000000	104.000000
3462.000000	1717.000000	150.000000	104.000000
3464.000000	825.000000	150.000000	104.000000
3458.000000	1713.000000	150.000000	104.000000
3450.000000	809.000000	150.000000	104.000000
3447.000000	1715.000000	150.000000	104.000000
3460.000000	813.000000	150.000000	104.000000
3448.000000	1701.000000	150.000000	104.000000
3449.000000	837.000000	150.000000	104.000000
3458.000000	1695.000000	150.000000	104.000000
3458.000000	779.000000	150.000000	104.000000
3448.000000	1751.000000	150.000000	104.000000
3444.000000	841.000000	150.000000	104.000000
3451.000000	1687.000000	150.000000	104.000000
3451.000000	785.000000	150.000000	104.000000
3441.000000	1740.000000	150.000000	104.000000
3443.000000	794.000000	150.000000	104.000000
3455.000000	1760.000000	150.000000	104.000000
3448.000000	813.000000	150.000000	104.000000
3444.000000	1736.000000	150.000000	104.000000
3444.000000	821.000000	150.000000	104.000000
3458.000000	1717.000000	150.000000	104.000000
3447.000000	817.000000	150.000000	104.000000
3441.000000	1727.000000	150.000000	104.000000
3442.000000	810.000000	150.000000	104.000000
3446.000000	1711.000000	150.000000	104.000000
3446.000000	798.000000	150.000000	104.000000
3442.000000	1774.000000	150.000000	104.000000
3453.000000	800.000000	150.000000	104.000000
3451.000000	1738.000000	150.000000	104.000000
3423.000000	802.000000	150.000000	104.000000
3422.000000	1707.000000	150.000000	104.000000
3422.000000	772.000000	150.000000	104.000000
3425.000000	1751.000000	150.000000	104.000000
3427.000000	787.000000	150.000000	104.000000
3420.000000	1740.000000	150.000000	104.000000
3425.000000	809.000000	150.000000	104.000000
3421.000000	1712.000000	150.000000	104.000000
3421.000000	819.000000	150.000000	104.000000
3419.000000	1733.000000	150.000000	104.000000
3430.000000	793.000000	150.000000	104.000000
3427.000000	1723.000000	150.000000	104.000000
3422.000000	812.000000	150.000000	104.000000
3428.000000	1705.000000	150.000000	104.000000
3428.000000	838.000000	150.000000	104.000000
3414.000000	1717.000000	150.000000	104.000000
3405.000000	832.000000	150.000000	104.000000
3414.000000	1711.000000	150.000000	104.000000
3419.000000	810.000000	150.000000	104.000000
3403.000000	1705.000000	150.000000	104.000000
3403.000000	802.000000	150.000000	104.000000
3419.000000	1709.000000	150.000000	104.000000
3414.000000	807.000000	150.000000	104.000000
3403.000000	1740.000000	150.000000	104.000000
3404.000000	836.000000	150.000000	104.000000
3415.000000	1695.000000	150.000000	104.000000
3415.000000	810.000000	150.000000	104.000000
3408.000000	1725.000000	150.000000	104.000000
3414.000000	807.000000	150.000000	104.000000
3420.000000	1742.000000	150.000000	104.000000
3412.000000	820.000000	150.000000	104.000000
3409.000000	1721.000000	150.000000	104.000000
3409.000000	820.000000	150.000000	104.000000
3420.000000	1706.000000	150.000000	104.000000
3415.000000	847.000000	150.000000	104.000000
3408.000000	1676.000000	150.000000	104.000000
3413.000000	792.000000	150.000000	104.000000
3415.000000	1731.000000	150.000000	104.000000
3415.000000	818.000000	150.000000	104.000000
3408.000000	1721.000000	150.000000	104.000000
3419.000000	791.000000	150.000000	104.000000
3425.000000	1726.000000	150.000000	104.000000
3416.000000	801.000000	150.000000	104.000000
3412.000000	1747.000000	150.000000	104.000000
3412.000000	792.000000	150.000000	104.000000
3417.000000	1752.000000	150.000000	104.000000
3409.000000	831.000000	150.000000	104.000000
3404.000000	1703.000000	150.000000	104.000000
3413.000000	806.000000	150.000000	104.000000
3416.000000	1722.000000	150.000000	104.000000
3416.000000	780.000000	150.000000	104.000000
3408.000000	1728.000000	150.000000	104.000000
3415.000000	800.000000	150.000000	104.000000
3422.000000	1769.000000	150.000000	104.000000
3413.000000	818.000000	150.000000	104.000000
3407.000000	1673.000000	150.000000	104.000000
3407.000000	803.000000	150.000000	104.000000
3416.000000	1724.000000	150.000000	104.000000
3409.000000	796.000000	150.000000	104.000000
3404.000000	1772.000000	150.000000	104.000000
3401.000000	818.000000	150.000000	104.000000
3411.000000	1699.000000	150.000000	104.000000
3411.000000	837.000000	150.000000	104.000000
3404.000000	1675.000000	150.000000	104.000000
3411.000000	820.000000	150.000000	104.000000
3413.000000	1699.000000	150.000000	104.000000
3404.000000	838.000000	150.000000	104.000000
3402.000000	1695.000000	150.000000	104.000000
3404.000000	813.000000	150.000000	104.000000
3409.000000	1707.000000	150.000000	104.000000
3401.000000	804.000000	150.000000	104.000000
3402.000000	1720.000000	150.000000	104.000000
3413.000000	826.000000	150.000000	104.000000
3417.000000	1714.000000	150.000000	104.000000
3409.000000	786.000000	150.000000	104.000000
3404.000000	1755.000000	150.000000	104.000000
3404.000000	819.000000	150.000000	104.000000
3023.000000	1719.000000	150.000000	104.000000
3218.000000	790.000000	150.000000	104.000000
3199.000000	1747.000000	150.000000	104.000000
3214.000000	838.000000	150.000000	104.000000
3311.000000	1674.000000	150.000000	104.000000
3289.000000	814.000000	150.000000	104.000000
3279.000000	1745.000000	150.000000	104.000000
3298.000000	773.000000	150.000000	104.000000
3298.000000	1746.000000	150.000000	104.000000
3274.000000	804.000000	150.000000	104.000000
3301.000000	1713.000000	150.000000	104.000000
3301.000000	831.000000	150.000000	104.000000
3271.000000	1716.000000	150.000000	104.000000
3280.000000	802.000000	150.000000	104.000000
3277.000000	1715.000000	150.000000	104.000000
3306.000000	815.000000	150.000000	104.000000
3268.000000	1715.000000	150.000000	104.000000
3268.000000	840.000000	150.000000	104.000000
3288.000000	1696.000000	150.000000	104.000000
3292.000000	840.000000	150.000000	104.000000
3281.000000	1710.000000	150.000000	104.000000
3285.000000	811.000000	150.000000	104.000000
3315.000000	1718.000000	150.000000	104.000000
3315.000000	797.000000	150.000000	104.000000
3290.000000	1743.000000	150.000000	104.000000
3281.000000	820.000000	150.000000	104.000000
3302.000000	1694.000000	150.000000	104.000000
3308.000000	840.000000	150.000000	104.000000
3313.000000	1698.000000	150.000000	104.000000
3313.000000	771.000000	150.000000	104.000000
3320.000000	1793.000000	150.000000	104.000000
3332.000000	802.000000	150.000000	104.000000
3293.000000	1727.000000	150.000000	104.000000
3286.000000	793.000000	150.000000	104.000000
3342.000000	1737.000000	150.000000	104.000000
3342.000000	829.000000	150.000000	104.000000
3308.000000	1683.000000	150.000000	104.000000
3309.000000	776.000000	150.000000	104.000000
3408.000000	1760.000000	150.000000	104.000000
3646.000000	795.000000	150.000000	104.000000
3609.000000	1721.000000	150.000000	104.000000
3609.000000	831.000000	150.000000	104.000000
3628.000000	1722.000000	150.000000	104.000000
3620.000000	826.000000	150.000000	104.000000
3651.000000	1689.000000	150.000000	104.000000
3644.000000	829.000000	150.000000	104.000000
3664.000000	1710.000000	150.000000	104.000000
3664.000000	824.000000	150.000000	104.000000
