File created:	Tuesday, July 8, 2025	3:48 PM
3518.000000	774.000000	150.000000	104.000000
3508.000000	1729.000000	150.000000	104.000000
3533.000000	786.000000	150.000000	104.000000
3529.000000	1714.000000	150.000000	104.000000
3513.000000	800.000000	150.000000	104.000000
3506.000000	1703.000000	150.000000	104.000000
3508.000000	760.000000	150.000000	104.000000
3523.000000	1745.000000	150.000000	104.000000
3523.000000	763.000000	150.000000	104.000000
3509.000000	1740.000000	150.000000	104.000000
3519.000000	774.000000	150.000000	104.000000
3528.000000	1735.000000	150.000000	104.000000
3518.000000	758.000000	150.000000	104.000000
3513.000000	1741.000000	150.000000	104.000000
3513.000000	767.000000	150.000000	104.000000
3517.000000	1736.000000	150.000000	104.000000
3507.000000	774.000000	150.000000	104.000000
3503.000000	1734.000000	150.000000	104.000000
3515.000000	774.000000	150.000000	104.000000
3508.000000	1732.000000	150.000000	104.000000
3508.000000	778.000000	150.000000	104.000000
3508.000000	1726.000000	150.000000	104.000000
3528.000000	785.000000	150.000000	104.000000
3520.000000	1253.000000	150.000000	104.000000
3510.000000	757.000000	150.000000	104.000000
3502.000000	1713.000000	150.000000	104.000000
3510.000000	796.000000	150.000000	104.000000
3529.000000	1713.000000	150.000000	104.000000
3525.000000	796.000000	150.000000	104.000000
3506.000000	1712.000000	150.000000	104.000000
3506.000000	800.000000	150.000000	104.000000
3528.000000	1702.000000	150.000000	104.000000
3519.000000	758.000000	150.000000	104.000000
3507.000000	1744.000000	150.000000	104.000000
3504.000000	768.000000	150.000000	104.000000
3520.000000	1734.000000	150.000000	104.000000
3530.000000	773.000000	150.000000	104.000000
3507.000000	1731.000000	150.000000	104.000000
3507.000000	779.000000	150.000000	104.000000
3520.000000	1722.000000	150.000000	104.000000
3533.000000	787.000000	150.000000	104.000000
3521.000000	1718.000000	150.000000	104.000000
3508.000000	792.000000	150.000000	104.000000
3523.000000	1710.000000	150.000000	104.000000
3523.000000	801.000000	150.000000	104.000000
3515.000000	1704.000000	150.000000	104.000000
3506.000000	757.000000	150.000000	104.000000
3509.000000	1748.000000	150.000000	104.000000
3517.000000	761.000000	150.000000	104.000000
3508.000000	1742.000000	150.000000	104.000000
3508.000000	771.000000	150.000000	104.000000
3507.000000	1735.000000	150.000000	104.000000
3521.000000	772.000000	150.000000	104.000000
3524.000000	1728.000000	150.000000	104.000000
3514.000000	782.000000	150.000000	104.000000
3504.000000	1719.000000	150.000000	104.000000
3505.000000	787.000000	150.000000	104.000000
3524.000000	1716.000000	150.000000	104.000000
3509.000000	790.000000	150.000000	104.000000
3503.000000	1713.000000	150.000000	104.000000
3505.000000	802.000000	150.000000	104.000000
3522.000000	1704.000000	150.000000	104.000000
3528.000000	755.000000	150.000000	104.000000
3504.000000	1746.000000	150.000000	104.000000
3504.000000	766.000000	150.000000	104.000000
3527.000000	1743.000000	150.000000	104.000000
3520.000000	766.000000	150.000000	104.000000
3511.000000	1733.000000	150.000000	104.000000
3503.000000	780.000000	150.000000	104.000000
3525.000000	1726.000000	150.000000	104.000000
3525.000000	784.000000	150.000000	104.000000
3504.000000	1722.000000	150.000000	104.000000
3513.000000	784.000000	150.000000	104.000000
3529.000000	1718.000000	150.000000	104.000000
3530.000000	791.000000	150.000000	104.000000
3516.000000	1715.000000	150.000000	104.000000
3512.000000	796.000000	150.000000	104.000000
3536.000000	1253.000000	150.000000	104.000000
3523.000000	759.000000	150.000000	104.000000
3515.000000	1702.000000	150.000000	104.000000
3515.000000	755.000000	150.000000	104.000000
3519.000000	1745.000000	150.000000	104.000000
3533.000000	763.000000	150.000000	104.000000
3530.000000	1743.000000	150.000000	104.000000
3517.000000	766.000000	150.000000	104.000000
3522.000000	1735.000000	150.000000	104.000000
3522.000000	774.000000	150.000000	104.000000
3522.000000	1727.000000	150.000000	104.000000
3514.000000	782.000000	150.000000	104.000000
3507.000000	1721.000000	150.000000	104.000000
3515.000000	789.000000	150.000000	104.000000
3531.000000	1714.000000	150.000000	104.000000
3523.000000	804.000000	150.000000	104.000000
3504.000000	1698.000000	150.000000	104.000000
3504.000000	760.000000	150.000000	104.000000
3523.000000	1747.000000	150.000000	104.000000
3515.000000	758.000000	150.000000	104.000000
3509.000000	1744.000000	150.000000	104.000000
3508.000000	764.000000	150.000000	104.000000
3512.000000	1741.000000	150.000000	104.000000
3512.000000	767.000000	150.000000	104.000000
3505.000000	1737.000000	150.000000	104.000000
3522.000000	770.000000	150.000000	104.000000
3528.000000	1729.000000	150.000000	104.000000
3513.000000	782.000000	150.000000	104.000000
3519.000000	1725.000000	150.000000	104.000000
3519.000000	784.000000	150.000000	104.000000
3513.000000	1719.000000	150.000000	104.000000
3504.000000	796.000000	150.000000	104.000000
3502.000000	1707.000000	150.000000	104.000000
3526.000000	763.000000	150.000000	104.000000
3528.000000	1740.000000	150.000000	104.000000
3517.000000	771.000000	150.000000	104.000000
3513.000000	1732.000000	150.000000	104.000000
3513.000000	784.000000	150.000000	104.000000
3526.000000	1721.000000	150.000000	104.000000
3510.000000	787.000000	150.000000	104.000000
3504.000000	1718.000000	150.000000	104.000000
3509.000000	793.000000	150.000000	104.000000
3518.000000	1708.000000	150.000000	104.000000
3518.000000	759.000000	150.000000	104.000000
3504.000000	1748.000000	150.000000	104.000000
3517.000000	764.000000	150.000000	104.000000
3529.000000	1745.000000	150.000000	104.000000
3516.000000	760.000000	150.000000	104.000000
3516.000000	1745.000000	150.000000	104.000000
3516.000000	770.000000	150.000000	104.000000
3513.000000	1736.000000	150.000000	104.000000
3505.000000	773.000000	150.000000	104.000000
3504.000000	1729.000000	150.000000	104.000000
3515.000000	778.000000	150.000000	104.000000
3526.000000	1724.000000	150.000000	104.000000
3513.000000	787.000000	150.000000	104.000000
3508.000000	1255.000000	150.000000	104.000000
3508.000000	754.000000	150.000000	104.000000
3517.000000	1722.000000	150.000000	104.000000
3517.000000	784.000000	150.000000	104.000000
3502.000000	1717.000000	150.000000	104.000000
3512.000000	797.000000	150.000000	104.000000
3526.000000	1254.000000	150.000000	104.000000
3510.000000	756.000000	150.000000	104.000000
3502.000000	1703.000000	150.000000	104.000000
3501.000000	753.000000	150.000000	104.000000
3516.000000	1751.000000	150.000000	104.000000
3526.000000	759.000000	150.000000	104.000000
3501.000000	1741.000000	150.000000	104.000000
3501.000000	769.000000	150.000000	104.000000
3517.000000	1738.000000	150.000000	104.000000
3524.000000	774.000000	150.000000	104.000000
3509.000000	1729.000000	150.000000	104.000000
3501.000000	781.000000	150.000000	104.000000
3527.000000	1721.000000	150.000000	104.000000
3527.000000	790.000000	150.000000	104.000000
3506.000000	1729.000000	150.000000	104.000000
3504.000000	783.000000	150.000000	104.000000
3506.000000	1724.000000	150.000000	104.000000
3521.000000	786.000000	150.000000	104.000000
3522.000000	1718.000000	150.000000	104.000000
3510.000000	791.000000	150.000000	104.000000
3512.000000	1713.000000	150.000000	104.000000
3512.000000	795.000000	150.000000	104.000000
3518.000000	1706.000000	150.000000	104.000000
3506.000000	755.000000	150.000000	104.000000
3501.000000	1749.000000	150.000000	104.000000
3512.000000	757.000000	150.000000	104.000000
3508.000000	1743.000000	150.000000	104.000000
3508.000000	773.000000	150.000000	104.000000
3506.000000	1730.000000	150.000000	104.000000
3524.000000	779.000000	150.000000	104.000000
3518.000000	1723.000000	150.000000	104.000000
3503.000000	784.000000	150.000000	104.000000
3515.000000	1720.000000	150.000000	104.000000
3515.000000	791.000000	150.000000	104.000000
3506.000000	1713.000000	150.000000	104.000000
3497.000000	775.000000	150.000000	104.000000
3499.000000	1731.000000	150.000000	104.000000
3519.000000	777.000000	150.000000	104.000000
3518.000000	1728.000000	150.000000	104.000000
3506.000000	780.000000	150.000000	104.000000
3513.000000	1723.000000	150.000000	104.000000
3513.000000	790.000000	150.000000	104.000000
3508.000000	1713.000000	150.000000	104.000000
3498.000000	795.000000	150.000000	104.000000
3504.000000	1717.000000	150.000000	104.000000
3520.000000	803.000000	150.000000	104.000000
3503.000000	1701.000000	150.000000	104.000000
3503.000000	756.000000	150.000000	104.000000
3525.000000	1749.000000	150.000000	104.000000
3529.000000	762.000000	150.000000	104.000000
3523.000000	1745.000000	150.000000	104.000000
3509.000000	764.000000	150.000000	104.000000
3532.000000	1737.000000	150.000000	104.000000
3532.000000	773.000000	150.000000	104.000000
3508.000000	1253.000000	150.000000	104.000000
3506.000000	754.000000	150.000000	104.000000
3515.000000	1729.000000	150.000000	104.000000
3515.000000	782.000000	150.000000	104.000000
3525.000000	1724.000000	150.000000	104.000000
3510.000000	787.000000	150.000000	104.000000
3506.000000	1718.000000	150.000000	104.000000
3511.000000	793.000000	150.000000	104.000000
3517.000000	1706.000000	150.000000	104.000000
3517.000000	754.000000	150.000000	104.000000
3506.000000	1750.000000	150.000000	104.000000
3521.000000	762.000000	150.000000	104.000000
3532.000000	1742.000000	150.000000	104.000000
3525.000000	775.000000	150.000000	104.000000
3516.000000	1729.000000	150.000000	104.000000
3516.000000	778.000000	150.000000	104.000000
3527.000000	1725.000000	150.000000	104.000000
3513.000000	788.000000	150.000000	104.000000
3506.000000	1716.000000	150.000000	104.000000
3519.000000	796.000000	150.000000	104.000000
3536.000000	1253.000000	150.000000	104.000000
3524.000000	754.000000	150.000000	104.000000
3513.000000	1709.000000	150.000000	104.000000
3513.000000	800.000000	150.000000	104.000000
3528.000000	1705.000000	150.000000	104.000000
3528.000000	756.000000	150.000000	104.000000
3507.000000	1252.000000	150.000000	104.000000
3519.000000	754.000000	150.000000	104.000000
3535.000000	1746.000000	150.000000	104.000000
3535.000000	764.000000	150.000000	104.000000
3512.000000	1252.000000	150.000000	104.000000
3510.000000	754.000000	150.000000	104.000000
3522.000000	1741.000000	150.000000	104.000000
3537.000000	772.000000	150.000000	104.000000
3521.000000	1730.000000	150.000000	104.000000
3511.000000	799.000000	150.000000	104.000000
3509.000000	1252.000000	150.000000	104.000000
3525.000000	757.000000	150.000000	104.000000
3526.000000	1704.000000	150.000000	104.000000
3513.000000	757.000000	150.000000	104.000000
3518.000000	1746.000000	150.000000	104.000000
3518.000000	762.000000	150.000000	104.000000
3520.000000	1741.000000	150.000000	104.000000
3509.000000	776.000000	150.000000	104.000000
3508.000000	1729.000000	150.000000	104.000000
3528.000000	780.000000	150.000000	104.000000
3509.000000	1724.000000	150.000000	104.000000
3509.000000	781.000000	150.000000	104.000000
3518.000000	1720.000000	150.000000	104.000000
3530.000000	797.000000	150.000000	104.000000
3513.000000	1708.000000	150.000000	104.000000
3507.000000	800.000000	150.000000	104.000000
3509.000000	1704.000000	150.000000	104.000000
3523.000000	754.000000	150.000000	104.000000
3509.000000	1750.000000	150.000000	104.000000
3509.000000	764.000000	150.000000	104.000000
3523.000000	1737.000000	150.000000	104.000000
3529.000000	772.000000	150.000000	104.000000
3515.000000	1735.000000	150.000000	104.000000
3507.000000	775.000000	150.000000	104.000000
3529.000000	1726.000000	150.000000	104.000000
3529.000000	785.000000	150.000000	104.000000
3511.000000	1718.000000	150.000000	104.000000
3507.000000	792.000000	150.000000	104.000000
3522.000000	1711.000000	150.000000	104.000000
3527.000000	801.000000	150.000000	104.000000
3507.000000	1704.000000	150.000000	104.000000
3507.000000	754.000000	150.000000	104.000000
3529.000000	1750.000000	150.000000	104.000000
3514.000000	760.000000	150.000000	104.000000
3507.000000	1741.000000	150.000000	104.000000
3503.000000	770.000000	150.000000	104.000000
3525.000000	1731.000000	150.000000	104.000000
3527.000000	781.000000	150.000000	104.000000
3501.000000	1723.000000	150.000000	104.000000
3501.000000	786.000000	150.000000	104.000000
3526.000000	1721.000000	150.000000	104.000000
3516.000000	794.000000	150.000000	104.000000
3507.000000	1709.000000	150.000000	104.000000
3506.000000	799.000000	150.000000	104.000000
3518.000000	1702.000000	150.000000	104.000000
3518.000000	756.000000	150.000000	104.000000
3504.000000	1747.000000	150.000000	104.000000
3516.000000	761.000000	150.000000	104.000000
3525.000000	1742.000000	150.000000	104.000000
3513.000000	765.000000	150.000000	104.000000
3515.000000	1744.000000	150.000000	104.000000
3515.000000	761.000000	150.000000	104.000000
3514.000000	1743.000000	150.000000	104.000000
3505.000000	767.000000	150.000000	104.000000
3503.000000	1735.000000	150.000000	104.000000
3521.000000	777.000000	150.000000	104.000000
3527.000000	1727.000000	150.000000	104.000000
3513.000000	788.000000	150.000000	104.000000
3518.000000	1720.000000	150.000000	104.000000
3518.000000	794.000000	150.000000	104.000000
3515.000000	1706.000000	150.000000	104.000000
3508.000000	757.000000	150.000000	104.000000
3506.000000	1749.000000	150.000000	104.000000
3518.000000	760.000000	150.000000	104.000000
3505.000000	1743.000000	150.000000	104.000000
3505.000000	768.000000	150.000000	104.000000
3523.000000	1735.000000	150.000000	104.000000
3531.000000	775.000000	150.000000	104.000000
3523.000000	1732.000000	150.000000	104.000000
3509.000000	777.000000	150.000000	104.000000
3530.000000	1726.000000	150.000000	104.000000
3530.000000	783.000000	150.000000	104.000000
3512.000000	1717.000000	150.000000	104.000000
3505.000000	791.000000	150.000000	104.000000
3517.000000	1711.000000	150.000000	104.000000
3528.000000	797.000000	150.000000	104.000000
3522.000000	1715.000000	150.000000	104.000000
3512.000000	796.000000	150.000000	104.000000
3530.000000	1702.000000	150.000000	104.000000
3530.000000	762.000000	150.000000	104.000000
3509.000000	1743.000000	150.000000	104.000000
3506.000000	771.000000	150.000000	104.000000
3512.000000	1732.000000	150.000000	104.000000
3531.000000	780.000000	150.000000	104.000000
3507.000000	1724.000000	150.000000	104.000000
3507.000000	783.000000	150.000000	104.000000
3528.000000	1721.000000	150.000000	104.000000
3527.000000	785.000000	150.000000	104.000000
3511.000000	1719.000000	150.000000	104.000000
3506.000000	790.000000	150.000000	104.000000
3525.000000	1712.000000	150.000000	104.000000
3525.000000	795.000000	150.000000	104.000000
3508.000000	1710.000000	150.000000	104.000000
3510.000000	799.000000	150.000000	104.000000
3525.000000	1703.000000	150.000000	104.000000
3525.000000	800.000000	150.000000	104.000000
3510.000000	1705.000000	150.000000	104.000000
3507.000000	756.000000	150.000000	104.000000
3528.000000	1756.000000	150.000000	104.000000
3528.000000	757.000000	150.000000	104.000000
3506.000000	1747.000000	150.000000	104.000000
3507.000000	760.000000	150.000000	104.000000
3522.000000	1745.000000	150.000000	104.000000
3529.000000	770.000000	150.000000	104.000000
3505.000000	1729.000000	150.000000	104.000000
3505.000000	779.000000	150.000000	104.000000
3527.000000	1724.000000	150.000000	104.000000
3515.000000	791.000000	150.000000	104.000000
3508.000000	1712.000000	150.000000	104.000000
3507.000000	794.000000	150.000000	104.000000
3515.000000	1251.000000	150.000000	104.000000
3515.000000	759.000000	150.000000	104.000000
3511.000000	1708.000000	150.000000	104.000000
3501.000000	803.000000	150.000000	104.000000
3529.000000	1703.000000	150.000000	104.000000
3529.000000	759.000000	150.000000	104.000000
3507.000000	1744.000000	150.000000	104.000000
3505.000000	764.000000	150.000000	104.000000
3513.000000	1739.000000	150.000000	104.000000
3523.000000	769.000000	150.000000	104.000000
3500.000000	1736.000000	150.000000	104.000000
3500.000000	774.000000	150.000000	104.000000
3514.000000	1730.000000	150.000000	104.000000
3520.000000	778.000000	150.000000	104.000000
3509.000000	1728.000000	150.000000	104.000000
3503.000000	777.000000	150.000000	104.000000
3519.000000	1726.000000	150.000000	104.000000
3519.000000	787.000000	150.000000	104.000000
3502.000000	1718.000000	150.000000	104.000000
3501.000000	790.000000	150.000000	104.000000
3509.000000	1718.000000	150.000000	104.000000
3521.000000	794.000000	150.000000	104.000000
3510.000000	1711.000000	150.000000	104.000000
3501.000000	798.000000	150.000000	104.000000
3522.000000	1708.000000	150.000000	104.000000
3522.000000	799.000000	150.000000	104.000000
3504.000000	1704.000000	150.000000	104.000000
3501.000000	756.000000	150.000000	104.000000
3514.000000	1750.000000	150.000000	104.000000
3527.000000	762.000000	150.000000	104.000000
3498.000000	1739.000000	150.000000	104.000000
3498.000000	766.000000	150.000000	104.000000
3528.000000	1737.000000	150.000000	104.000000
3516.000000	775.000000	150.000000	104.000000
3502.000000	1726.000000	150.000000	104.000000
3500.000000	782.000000	150.000000	104.000000
3519.000000	1726.000000	150.000000	104.000000
3519.000000	781.000000	150.000000	104.000000
3499.000000	1724.000000	150.000000	104.000000
3507.000000	785.000000	150.000000	104.000000
3522.000000	1724.000000	150.000000	104.000000
3519.000000	786.000000	150.000000	104.000000
3505.000000	1718.000000	150.000000	104.000000
3499.000000	792.000000	150.000000	104.000000
3519.000000	1255.000000	150.000000	104.000000
3519.000000	759.000000	150.000000	104.000000
3506.000000	1706.000000	150.000000	104.000000
3506.000000	802.000000	150.000000	104.000000
3529.000000	1698.000000	150.000000	104.000000
3530.000000	760.000000	150.000000	104.000000
3522.000000	1745.000000	150.000000	104.000000
3519.000000	764.000000	150.000000	104.000000
3522.000000	1742.000000	150.000000	104.000000
3541.000000	771.000000	150.000000	104.000000
3513.000000	1731.000000	150.000000	104.000000
3513.000000	772.000000	150.000000	104.000000
3514.000000	1732.000000	150.000000	104.000000
3517.000000	778.000000	150.000000	104.000000
3536.000000	1728.000000	150.000000	104.000000
3531.000000	786.000000	150.000000	104.000000
3515.000000	1718.000000	150.000000	104.000000
3515.000000	795.000000	150.000000	104.000000
3540.000000	1709.000000	150.000000	104.000000
3528.000000	799.000000	150.000000	104.000000
3516.000000	1706.000000	150.000000	104.000000
3514.000000	754.000000	150.000000	104.000000
3529.000000	1750.000000	150.000000	104.000000
3529.000000	758.000000	150.000000	104.000000
3518.000000	1742.000000	150.000000	104.000000
3517.000000	767.000000	150.000000	104.000000
3533.000000	1736.000000	150.000000	104.000000
3537.000000	774.000000	150.000000	104.000000
3521.000000	1729.000000	150.000000	104.000000
3519.000000	784.000000	150.000000	104.000000
3535.000000	1722.000000	150.000000	104.000000
3533.000000	787.000000	150.000000	104.000000
3523.000000	1714.000000	150.000000	104.000000
3517.000000	795.000000	150.000000	104.000000
3519.000000	1709.000000	150.000000	104.000000
3539.000000	799.000000	150.000000	104.000000
3517.000000	1707.000000	150.000000	104.000000
3517.000000	802.000000	150.000000	104.000000
3525.000000	1704.000000	150.000000	104.000000
3536.000000	758.000000	150.000000	104.000000
3525.000000	1743.000000	150.000000	104.000000
3517.000000	766.000000	150.000000	104.000000
3540.000000	1285.000000	150.000000	104.000000
3540.000000	767.000000	150.000000	104.000000
3536.000000	1735.000000	150.000000	104.000000
3523.000000	779.000000	150.000000	104.000000
3527.000000	1256.000000	150.000000	104.000000
3527.000000	800.000000	150.000000	104.000000
3538.000000	1676.000000	150.000000	104.000000
3538.000000	783.000000	150.000000	104.000000
3516.000000	1718.000000	150.000000	104.000000
3516.000000	795.000000	150.000000	104.000000
3525.000000	1708.000000	150.000000	104.000000
3536.000000	800.000000	150.000000	104.000000
3512.000000	1705.000000	150.000000	104.000000
3512.000000	756.000000	150.000000	104.000000
3536.000000	1745.000000	150.000000	104.000000
3528.000000	766.000000	150.000000	104.000000
3516.000000	1738.000000	150.000000	104.000000
3508.000000	771.000000	150.000000	104.000000
3520.000000	1731.000000	150.000000	104.000000
3535.000000	778.000000	150.000000	104.000000
3512.000000	1730.000000	150.000000	104.000000
3512.000000	778.000000	150.000000	104.000000
3528.000000	1730.000000	150.000000	104.000000
3536.000000	777.000000	150.000000	104.000000
3524.000000	1724.000000	150.000000	104.000000
3513.000000	788.000000	150.000000	104.000000
3529.000000	1714.000000	150.000000	104.000000
3529.000000	805.000000	150.000000	104.000000
3525.000000	1699.000000	150.000000	104.000000
3510.000000	756.000000	150.000000	104.000000
3508.000000	1745.000000	150.000000	104.000000
3523.000000	768.000000	150.000000	104.000000
3519.000000	1734.000000	150.000000	104.000000
3519.000000	779.000000	150.000000	104.000000
3521.000000	1252.000000	150.000000	104.000000
3535.000000	753.000000	150.000000	104.000000
3529.000000	1731.000000	150.000000	104.000000
3529.000000	783.000000	150.000000	104.000000
3511.000000	1718.000000	150.000000	104.000000
3512.000000	801.000000	150.000000	104.000000
3529.000000	1701.000000	150.000000	104.000000
3528.000000	764.000000	150.000000	104.000000
3510.000000	1738.000000	150.000000	104.000000
3510.000000	769.000000	150.000000	104.000000
3535.000000	1736.000000	150.000000	104.000000
3524.000000	777.000000	150.000000	104.000000
3514.000000	1725.000000	150.000000	104.000000
3513.000000	780.000000	150.000000	104.000000
3522.000000	1724.000000	150.000000	104.000000
3536.000000	786.000000	150.000000	104.000000
3506.000000	1722.000000	150.000000	104.000000
3515.000000	794.000000	150.000000	104.000000
3529.000000	1706.000000	150.000000	104.000000
3526.000000	754.000000	150.000000	104.000000
3518.000000	1751.000000	150.000000	104.000000
3505.000000	765.000000	150.000000	104.000000
3530.000000	1739.000000	150.000000	104.000000
3530.000000	772.000000	150.000000	104.000000
3510.000000	1732.000000	150.000000	104.000000
3511.000000	778.000000	150.000000	104.000000
3523.000000	1727.000000	150.000000	104.000000
3532.000000	786.000000	150.000000	104.000000
3507.000000	1717.000000	150.000000	104.000000
3507.000000	754.000000	150.000000	104.000000
3533.000000	1750.000000	150.000000	104.000000
3528.000000	759.000000	150.000000	104.000000
3510.000000	1743.000000	150.000000	104.000000
3506.000000	772.000000	150.000000	104.000000
3516.000000	1736.000000	150.000000	104.000000
3530.000000	773.000000	150.000000	104.000000
3508.000000	1731.000000	150.000000	104.000000
3512.000000	781.000000	150.000000	104.000000
3518.000000	1727.000000	150.000000	104.000000
3529.000000	786.000000	150.000000	104.000000
3529.000000	1715.000000	150.000000	104.000000
3512.000000	795.000000	150.000000	104.000000
3523.000000	1708.000000	150.000000	104.000000
3523.000000	801.000000	150.000000	104.000000
3517.000000	1703.000000	150.000000	104.000000
3510.000000	758.000000	150.000000	104.000000
3507.000000	1742.000000	150.000000	104.000000
3524.000000	773.000000	150.000000	104.000000
3514.000000	1731.000000	150.000000	104.000000
3514.000000	776.000000	150.000000	104.000000
3524.000000	1727.000000	150.000000	104.000000
3530.000000	779.000000	150.000000	104.000000
3519.000000	1726.000000	150.000000	104.000000
3508.000000	783.000000	150.000000	104.000000
3502.000000	1717.000000	150.000000	104.000000
3500.000000	787.000000	150.000000	104.000000
3518.000000	1718.000000	150.000000	104.000000
3506.000000	786.000000	150.000000	104.000000
3503.000000	1717.000000	150.000000	104.000000
3507.000000	791.000000	150.000000	104.000000
3524.000000	1710.000000	150.000000	104.000000
3526.000000	795.000000	150.000000	104.000000
3502.000000	1708.000000	150.000000	104.000000
3502.000000	800.000000	150.000000	104.000000
3526.000000	1701.000000	150.000000	104.000000
3521.000000	755.000000	150.000000	104.000000
3511.000000	1253.000000	150.000000	104.000000
3500.000000	803.000000	150.000000	104.000000
3508.000000	1698.000000	150.000000	104.000000
3526.000000	757.000000	150.000000	104.000000
3522.000000	1749.000000	150.000000	104.000000
3510.000000	756.000000	150.000000	104.000000
3516.000000	1746.000000	150.000000	104.000000
3516.000000	762.000000	150.000000	104.000000
3512.000000	1741.000000	150.000000	104.000000
3501.000000	763.000000	150.000000	104.000000
3503.000000	1738.000000	150.000000	104.000000
3524.000000	768.000000	150.000000	104.000000
3511.000000	1736.000000	150.000000	104.000000
3511.000000	773.000000	150.000000	104.000000
3520.000000	1732.000000	150.000000	104.000000
3530.000000	780.000000	150.000000	104.000000
3515.000000	1726.000000	150.000000	104.000000
3508.000000	789.000000	150.000000	104.000000
3530.000000	1718.000000	150.000000	104.000000
3530.000000	793.000000	150.000000	104.000000
3506.000000	1251.000000	150.000000	104.000000
3506.000000	756.000000	150.000000	104.000000
3516.000000	1706.000000	150.000000	104.000000
3516.000000	801.000000	150.000000	104.000000
3519.000000	1704.000000	150.000000	104.000000
3507.000000	756.000000	150.000000	104.000000
3508.000000	1749.000000	150.000000	104.000000
3515.000000	759.000000	150.000000	104.000000
3512.000000	1746.000000	150.000000	104.000000
3512.000000	768.000000	150.000000	104.000000
3508.000000	1729.000000	150.000000	104.000000
3526.000000	781.000000	150.000000	104.000000
3524.000000	1724.000000	150.000000	104.000000
3514.000000	789.000000	150.000000	104.000000
3506.000000	1716.000000	150.000000	104.000000
3509.000000	796.000000	150.000000	104.000000
3513.000000	1710.000000	150.000000	104.000000
3507.000000	797.000000	150.000000	104.000000
3507.000000	1710.000000	150.000000	104.000000
3521.000000	753.000000	150.000000	104.000000
3531.000000	1750.000000	150.000000	104.000000
3519.000000	761.000000	150.000000	104.000000
3512.000000	1743.000000	150.000000	104.000000
3512.000000	765.000000	150.000000	104.000000
3525.000000	1737.000000	150.000000	104.000000
3514.000000	773.000000	150.000000	104.000000
3507.000000	1728.000000	150.000000	104.000000
3502.000000	782.000000	150.000000	104.000000
3518.000000	1720.000000	150.000000	104.000000
3518.000000	789.000000	150.000000	104.000000
3507.000000	1726.000000	150.000000	104.000000
3509.000000	784.000000	150.000000	104.000000
3525.000000	1251.000000	150.000000	104.000000
3519.000000	752.000000	150.000000	104.000000
3507.000000	1712.000000	150.000000	104.000000
3501.000000	806.000000	150.000000	104.000000
3506.000000	1251.000000	150.000000	104.000000
3520.000000	752.000000	150.000000	104.000000
3521.000000	1706.000000	150.000000	104.000000
3512.000000	802.000000	150.000000	104.000000
3503.000000	1699.000000	150.000000	104.000000
3501.000000	760.000000	150.000000	104.000000
3514.000000	1742.000000	150.000000	104.000000
3514.000000	768.000000	150.000000	104.000000
3497.000000	1735.000000	150.000000	104.000000
3503.000000	775.000000	150.000000	104.000000
3519.000000	1727.000000	150.000000	104.000000
3521.000000	783.000000	150.000000	104.000000
3499.000000	1721.000000	150.000000	104.000000
3499.000000	792.000000	150.000000	104.000000
3523.000000	1714.000000	150.000000	104.000000
3513.000000	795.000000	150.000000	104.000000
3500.000000	1708.000000	150.000000	104.000000
3504.000000	753.000000	150.000000	104.000000
3511.000000	1748.000000	150.000000	104.000000
3511.000000	761.000000	150.000000	104.000000
3504.000000	1744.000000	150.000000	104.000000
3519.000000	772.000000	150.000000	104.000000
3526.000000	1254.000000	150.000000	104.000000
3512.000000	755.000000	150.000000	104.000000
3504.000000	1726.000000	150.000000	104.000000
3504.000000	778.000000	150.000000	104.000000
3510.000000	1725.000000	150.000000	104.000000
3524.000000	781.000000	150.000000	104.000000
3508.000000	1254.000000	150.000000	104.000000
3508.000000	758.000000	150.000000	104.000000
3515.000000	1724.000000	150.000000	104.000000
3515.000000	786.000000	150.000000	104.000000
3516.000000	1717.000000	150.000000	104.000000
3507.000000	792.000000	150.000000	104.000000
3505.000000	1253.000000	150.000000	104.000000
3516.000000	803.000000	150.000000	104.000000
3528.000000	1661.000000	150.000000	104.000000
3517.000000	797.000000	150.000000	104.000000
3510.000000	1705.000000	150.000000	104.000000
3505.000000	754.000000	150.000000	104.000000
3528.000000	1751.000000	150.000000	104.000000
3528.000000	764.000000	150.000000	104.000000
3509.000000	1741.000000	150.000000	104.000000
3504.000000	772.000000	150.000000	104.000000
3518.000000	1732.000000	150.000000	104.000000
3526.000000	780.000000	150.000000	104.000000
3519.000000	1721.000000	150.000000	104.000000
3506.000000	787.000000	150.000000	104.000000
3526.000000	1719.000000	150.000000	104.000000
3526.000000	790.000000	150.000000	104.000000
3508.000000	1711.000000	150.000000	104.000000
3504.000000	756.000000	150.000000	104.000000
3516.000000	1747.000000	150.000000	104.000000
3528.000000	759.000000	150.000000	104.000000
3504.000000	1750.000000	150.000000	104.000000
3504.000000	763.000000	150.000000	104.000000
3530.000000	1741.000000	150.000000	104.000000
3519.000000	764.000000	150.000000	104.000000
3507.000000	1251.000000	150.000000	104.000000
3507.000000	753.000000	150.000000	104.000000
3519.000000	1741.000000	150.000000	104.000000
3528.000000	767.000000	150.000000	104.000000
3518.000000	1739.000000	150.000000	104.000000
3508.000000	767.000000	150.000000	104.000000
3529.000000	1740.000000	150.000000	104.000000
3529.000000	770.000000	150.000000	104.000000
3506.000000	1736.000000	150.000000	104.000000
3504.000000	776.000000	150.000000	104.000000
3514.000000	1722.000000	150.000000	104.000000
